,brand,category_code,product_code,price,event_type,shopping_time,coupon
6633224,oppo,electronics,smartphone,255.84,view,7,No
7802699,lorelli,furniture,bed,72.07,view,5,Yes
2895196,meizu,electronics,smartphone,203.35,view,10,Yes
18303169,beko,appliances,washer,321.59,view,13,No
17390589,apple,electronics,smartphone,1747.7,view,20,Yes
19453498,apple,electronics,smartphone,1003.37,view,9,Yes
32942004,apple,electronics,smartphone,1397.09,view,15,Yes
29787566,prestigio,electronics,tablet,51.2,view,10,Yes
11840583,acer,computers,notebook,434.76,view,6,Yes
35173524,huawei,electronics,smartphone,256.98,view,7,Yes
2060951,huawei,electronics,smartphone,111.7,view,15,No
13083702,xiaomi,electronics,smartphone,197.15,view,5,No
26177684,samsung,electronics,smartphone,285.31,view,18,Yes
26402257,fender,electronics,acoustic,396.66,view,3,No
20271723,hp,computers,notebook,249.43,view,17,Yes
42182532,caprice,apparel,shoes,106.05,view,16,No
27532410,yasin,electronics,tv,115.75,view,16,No
12467852,samsung,appliances,washer,514.79,view,15,Yes
10432033,apple,electronics,smartphone,1015.46,view,5,Yes
41352243,apple,electronics,smartphone,722.72,view,5,Yes
38772468,xiaomi,electronics,smartphone,178.9,view,0,Yes
13923795,xiaomi,electronics,smartphone,138.74,view,15,Yes
12251380,huawei,electronics,smartphone,169.58,view,13,Yes
7838542,samsung,electronics,smartphone,772.17,view,5,Yes
24146200,vitek,appliances,iron,28.06,view,12,No
8356182,catunltd,apparel,shoes,48.39,view,14,Yes
15352085,saturn,appliances,scales,8.75,view,15,No
39723239,midea,appliances,washer,292.35,view,16,No
41321307,huawei,electronics,smartphone,256.41,view,4,No
7909289,meizu,electronics,smartphone,334.63,view,6,Yes
33423322,xiaomi,electronics,smartphone,222.14,view,3,No
23957683,darina,appliances,oven,249.66,view,10,Yes
27650594,hisense,electronics,tv,489.05,view,18,Yes
26036765,apple,electronics,smartphone,931.51,view,17,No
30293153,lg,appliances,refrigerators,527.65,view,16,No
18351407,rals,furniture,sofa,532.91,view,14,No
26688907,elenberg,appliances,juicer,51.46,view,7,Yes
30930972,samsung,electronics,smartphone,246.65,view,6,Yes
3884041,xiaomi,construction,light,26.23,view,7,No
40908393,apple,electronics,smartphone,1093.4,view,16,No
15699274,redmond,appliances,kettle,28.01,view,19,Yes
29193333,hp,computers,notebook,1029.37,view,21,Yes
2501765,starline,auto,alarm,157.53,view,3,No
30564920,samsung,electronics,clocks,368.99,view,19,No
41348890,samsung,electronics,smartphone,139.71,view,5,No
34086441,samsung,electronics,smartphone,131.51,view,12,No
40653074,moulinex,appliances,blender,48.32,view,13,No
6080988,stanley,construction,drill,52.24,view,17,Yes
17925688,nika,appliances,ironing_board,35.5,view,8,Yes
29852032,oppo,electronics,smartphone,257.38,view,10,No
11043677,oppo,electronics,smartphone,154.16,view,14,No
18681323,samsung,electronics,smartphone,229.99,view,17,No
19530612,lg,appliances,refrigerators,1776.07,view,10,No
22894159,nokia,electronics,telephone,48.88,view,14,Yes
26611050,acer,computers,notebook,694.71,view,6,Yes
16501078,oppo,electronics,smartphone,179.85,view,10,No
1719987,huter,construction,saw,84.66,view,9,No
19307213,nexpero,apparel,shoes,75.42,view,7,No
16589516,samsung,appliances,vacuum,77.2,view,11,No
28019106,samsung,electronics,smartphone,1286.75,view,5,Yes
37633496,apple,electronics,smartphone,947.26,view,4,Yes
36461244,lezard,construction,light,16.71,view,7,No
29866664,asel,appliances,oven,96.93,view,11,No
27428955,xiaomi,electronics,smartphone,190.22,view,16,Yes
40669033,apple,computers,notebook,1325.63,view,13,No
12228986,asus,computers,notebook,2574.04,view,12,No
18059670,samsung,electronics,smartphone,1140.04,view,10,Yes
33833116,samsung,electronics,clocks,368.99,view,9,Yes
19932228,indesit,appliances,washer,232.95,view,14,Yes
36790292,midea,appliances,washer,100.13,view,11,No
11702651,huter,construction,generator,213.36,view,4,Yes
18009058,apple,electronics,smartphone,2056.68,view,9,No
17478652,xiaomi,electronics,smartphone,230.74,view,2,Yes
30696827,samsung,electronics,headphone,115.81,view,2,Yes
16143828,samsung,electronics,smartphone,196.83,view,6,Yes
32911457,apple,electronics,clocks,450.2,view,15,No
6909841,tefal,appliances,scales,21.9,view,10,No
39100688,samsung,electronics,smartphone,512.64,view,7,Yes
16542454,peavey,electronics,acoustic,497.09,view,10,Yes
39706668,rooman,apparel,shoes,41.44,view,16,Yes
412817,casio,electronics,clocks,27.23,view,9,No
41755694,dauscher,appliances,hob,120.96,view,11,Yes
20632763,zeta,computers,desktop,125.63,view,4,Yes
4749846,puma,apparel,keds,94.98,view,17,Yes
14513721,joie,furniture,bed,134.62,view,4,Yes
22323005,janome,appliances,sewing_machine,102.68,view,7,Yes
29251238,samsung,electronics,smartphone,247.46,view,2,Yes
3529756,sven,computers,desktop,28.06,view,20,No
26451760,huawei,electronics,headphone,91.89,view,4,Yes
42188409,rooman,apparel,shoes,62.81,view,16,Yes
33717285,samsung,electronics,smartphone,772.17,view,7,Yes
14396066,wonlex,electronics,clocks,24.2,view,2,Yes
9569831,casio,electronics,clocks,246.85,view,12,Yes
34189480,oppo,electronics,smartphone,154.16,view,13,No
39500077,wster,electronics,microphone,35.98,view,14,No
41781355,huawei,electronics,smartphone,254.78,view,11,Yes
35708705,xiaomi,electronics,smartphone,141.58,view,15,Yes
42364034,xiaomi,electronics,smartphone,280.57,view,19,Yes
15524271,mdv,appliances,air_conditioner,180.16,view,16,Yes
25807660,philips,appliances,vacuum,334.6,view,14,Yes
14679645,xiaomi,electronics,smartphone,187.65,view,6,No
41798236,panasonic,appliances,microwave,79.54,view,11,Yes
31672049,vivo,electronics,smartphone,167.29,view,16,Yes
6850219,vestel,electronics,tv,205.67,view,10,No
33270931,elenberg,appliances,oven,46.31,view,19,Yes
4869861,yamaha,electronics,acoustic,148.88,view,18,No
5457298,honor,electronics,smartphone,257.38,view,9,No
15516728,huawei,electronics,smartphone,169.48,view,16,No
25224049,oppo,electronics,smartphone,128.45,view,7,Yes
757083,apple,electronics,smartphone,975.56,view,14,Yes
18813970,samsung,electronics,clocks,294.47,view,19,Yes
14314198,xiaomi,electronics,headphone,23.03,view,22,Yes
13486250,xiaomi,electronics,headphone,79.52,view,10,Yes
36645260,karcher,appliances,vacuum,192.2,view,9,Yes
15860101,apple,electronics,smartphone,766.76,view,2,No
16121674,bosch,appliances,hood,141.55,view,6,No
9470474,apple,electronics,smartphone,1015.46,view,11,No
32983356,hansa,appliances,hood,102.65,view,16,No
2555994,meizu,electronics,smartphone,133.59,view,4,No
12499901,xiaomi,electronics,smartphone,230.87,view,16,Yes
29718077,samsung,electronics,smartphone,283.77,view,9,No
36676264,xiaomi,electronics,smartphone,313.78,view,10,No
20013394,rivalli,furniture,sofa,694.74,view,15,No
9840988,swat,auto,player,141.57,view,15,Yes
34249545,salamander,apparel,shoes,127.42,view,14,No
35650661,xiaomi,electronics,smartphone,463.33,view,14,Yes
4061708,apple,electronics,tablet,823.44,view,9,Yes
2118520,samsung,electronics,smartphone,130.25,view,15,No
38816908,indesit,appliances,refrigerators,347.42,view,2,Yes
19147675,apple,electronics,smartphone,766.76,view,5,No
33336855,samsung,electronics,smartphone,771.94,view,0,No
17994478,apple,electronics,smartphone,643.23,view,9,No
14708430,samsung,appliances,vacuum,164.71,view,7,Yes
3224649,horizont,appliances,microwave,59.46,view,15,No
7950836,samsung,electronics,smartphone,251.45,view,7,Yes
8491806,nokia,electronics,telephone,22.86,view,15,No
31928633,apple,electronics,smartphone,1397.09,view,19,No
39280661,fassen,apparel,keds,51.22,view,10,Yes
34232913,samsung,electronics,smartphone,190.46,view,14,No
38074040,dauscher,appliances,microwave,60.72,view,11,No
28339242,xiaomi,electronics,smartphone,190.22,view,9,No
1381985,wonlex,electronics,clocks,28.31,view,4,Yes
16229033,samsung,electronics,smartphone,553.3,view,7,Yes
20254932,midea,appliances,refrigerators,244.54,view,17,Yes
21474149,oneplus,electronics,smartphone,823.3,view,14,Yes
25928014,oppo,electronics,smartphone,154.19,view,16,No
14306321,elenberg,construction,generator,33.21,view,21,No
24341921,haier,electronics,tv,193.03,view,14,Yes
23577222,xiaomi,electronics,smartphone,116.61,view,5,Yes
6277047,xiaomi,electronics,smartphone,201.81,view,21,Yes
38173743,apple,electronics,headphone,159.8,view,12,Yes
34511778,huawei,electronics,tablet,231.38,view,17,Yes
35927328,samsung,electronics,smartphone,782.22,view,17,Yes
32130322,saturn,appliances,scales,9.96,view,3,Yes
3674103,aimoto,electronics,clocks,58.95,view,3,Yes
28952044,delux,computers,keyboard,44.63,view,17,No
5359775,xiaomi,electronics,smartphone,99.62,view,7,Yes
1172111,huawei,electronics,smartphone,102.7,view,19,Yes
34287193,fabretti,apparel,scarf,25.48,view,14,No
4336813,tefal,construction,generator,90.07,view,12,Yes
4200128,tp-link,electronics,smartphone,167.06,view,11,No
15629196,starline,auto,alarm,121.24,view,18,No
9762740,xiaomi,electronics,smartphone,346.7,view,15,Yes
1613030,hp,computers,printer,192.54,view,8,No
22644521,samsung,appliances,washer,434.76,view,11,No
18231422,prestigio,electronics,telephone,19.54,view,12,No
31959568,apple,electronics,smartphone,1698.87,view,19,No
27957444,belashoff,furniture,blanket,84.94,view,4,No
142412,apple,electronics,clocks,360.34,view,5,Yes
15538979,xiaomi,electronics,smartphone,142.29,view,17,Yes
3490709,apple,electronics,smartphone,975.57,view,19,No
19201523,xiaomi,electronics,smartphone,167.0,view,6,Yes
39103633,samsung,electronics,tv,720.48,view,7,No
27768378,acer,computers,notebook,449.92,view,20,No
20979620,acer,computers,monitor,227.03,view,9,Yes
26494685,samsung,electronics,smartphone,248.4,view,4,No
33889585,brw,furniture,bed,103.99,view,9,No
15529684,samsung,electronics,smartphone,196.84,view,16,No
1498512,samsung,appliances,vacuum,99.75,view,6,No
11556502,lg,appliances,air_conditioner,743.87,view,0,No
3544274,honor,electronics,smartphone,643.49,view,21,Yes
37278230,samsung,electronics,smartphone,140.53,view,17,No
1704829,palisad,country_yard,hammok,25.1,view,9,Yes
35909464,samsung,electronics,smartphone,223.75,view,17,Yes
1879831,samsung,electronics,smartphone,253.03,view,12,No
35777064,bosch,appliances,hood,141.23,view,16,Yes
16595174,samsung,electronics,smartphone,378.27,view,11,No
3955291,apple,electronics,smartphone,1428.58,view,8,Yes
7523484,indesit,appliances,washer,211.05,view,18,No
29959492,apple,electronics,smartphone,936.61,view,12,Yes
720910,samsung,electronics,smartphone,643.49,view,13,Yes
12275496,xiaomi,electronics,smartphone,173.46,view,13,No
42306763,aoc,computers,monitor,153.13,view,18,No
41530672,apple,electronics,smartphone,1349.44,view,7,Yes
5610882,sony,electronics,headphone,8.21,view,11,Yes
7068666,huawei,electronics,smartphone,668.84,view,13,Yes
12610129,respect,apparel,keds,39.38,view,17,No
37825490,haier,electronics,tv,463.31,view,7,Yes
35912345,yamaha,electronics,headphone,38.61,view,17,No
25091306,huawei,electronics,smartphone,93.95,view,5,No
5193532,samsung,appliances,hood,140.98,view,5,No
21440516,xiaomi,electronics,smartphone,331.77,view,14,Yes
18270492,oneplus,electronics,smartphone,735.9,view,13,Yes
24080592,samsung,appliances,vacuum,136.17,view,11,Yes
37198109,apple,electronics,smartphone,691.88,view,16,No
10177026,samsung,electronics,smartphone,131.02,view,21,Yes
14287437,apple,electronics,smartphone,797.68,view,20,Yes
14382302,rieker,apparel,shoes,106.31,view,2,No
5200672,bosch,appliances,hob,254.52,view,5,Yes
2912948,samsung,electronics,clocks,259.98,view,10,Yes
28749104,intel,computers,cpu,178.64,view,15,No
2410966,apple,electronics,smartphone,462.56,view,20,Yes
25248353,apple,electronics,smartphone,1003.63,view,7,Yes
21295314,avatar,electronics,subwoofer,45.3,view,12,No
9584312,beko,appliances,refrigerators,288.27,view,12,No
1777890,oppo,electronics,smartphone,179.14,view,10,Yes
11363723,lenovo,computers,notebook,1879.07,view,17,Yes
41973533,samsung,electronics,smartphone,229.9,view,14,Yes
769019,xiaomi,electronics,smartphone,103.08,view,14,Yes
18093698,xiaomi,electronics,smartphone,197.95,view,10,No
1868036,huawei,electronics,clocks,169.62,view,12,Yes
28362233,apple,electronics,headphone,160.39,view,10,Yes
2021631,apple,electronics,smartphone,931.79,view,14,No
2709133,huawei,electronics,smartphone,102.19,view,7,No
31257088,vitek,appliances,vacuum,77.17,view,11,No
28516563,ballu,appliances,air_heater,108.11,view,12,Yes
38497463,xiaomi,electronics,smartphone,138.74,view,16,Yes
11791355,mltl,apparel,dress,33.21,view,6,No
20750283,tefal,construction,generator,90.07,view,6,Yes
29925145,apple,electronics,smartphone,1056.76,view,11,Yes
33842277,xiaomi,electronics,smartphone,329.25,view,9,No
858626,xiaomi,electronics,tv,823.44,view,15,Yes
30127705,samsung,electronics,tv,369.37,view,14,Yes
4176504,axis,sport,bicycle,175.04,view,10,No
34904982,xiaomi,electronics,smartphone,86.22,view,4,Yes
39933862,kolner,appliances,vacuum,56.88,view,19,Yes
37089113,xiaomi,electronics,smartphone,141.56,view,15,Yes
2570156,redbo,construction,welding,386.11,view,4,Yes
31876129,samsung,electronics,tv,369.37,view,18,Yes
18429607,oppo,electronics,smartphone,179.85,view,15,Yes
8724404,artel,electronics,tv,150.34,view,18,Yes
28213378,samsung,electronics,smartphone,88.55,view,8,Yes
24294214,apple,electronics,smartphone,1418.05,view,14,Yes
6157287,apple,electronics,smartphone,975.56,view,18,Yes
5138288,joie,furniture,chair,94.47,view,4,Yes
35551004,samsung,electronics,smartphone,130.99,view,13,No
11128735,polaris,appliances,air_heater,15.32,view,15,No
25542654,samsung,electronics,smartphone,172.14,view,11,No
783350,ballistix,computers,memory,179.66,view,14,No
17594206,x-game,computers,mouse,5.12,view,4,Yes
29192889,strobbs,apparel,keds,64.61,view,21,Yes
39400970,asus,computers,notebook,669.23,view,12,Yes
33245115,samsung,electronics,smartphone,246.52,view,19,Yes
23687114,axis,sport,bicycle,90.09,view,6,Yes
24981437,acer,computers,desktop,360.11,view,4,No
10603211,vitek,appliances,kettle,30.37,view,8,No
22479263,dxracer,computers,desktop,282.09,view,9,Yes
31912750,apple,electronics,smartphone,965.17,view,18,Yes
10718700,apple,electronics,smartphone,460.63,view,9,Yes
6164939,huawei,electronics,smartphone,111.66,view,18,Yes
30403204,kolner,construction,painting,20.08,view,17,Yes
16557163,panasonic,electronics,telephone,70.9,view,10,No
39818377,incanto,furniture,bed,144.12,view,17,Yes
27722344,decoroom,construction,faucet,40.88,view,19,Yes
27245505,lenovo,computers,notebook,2468.47,view,14,Yes
5217092,samsung,electronics,smartphone,230.61,view,5,Yes
23218919,respect,apparel,shoes,100.65,view,18,No
29319482,janome,appliances,sewing_machine,240.34,view,3,No
26360500,artel,electronics,tv,148.0,view,2,No
615227,meizu,electronics,smartphone,126.13,view,12,Yes
17809046,apple,electronics,smartphone,1007.97,view,7,Yes
18791827,apple,electronics,smartphone,1428.31,view,18,Yes
20370433,rieker,apparel,shoes,42.47,view,19,Yes
11431444,akpo,appliances,hood,135.69,view,18,Yes
32733736,apple,electronics,smartphone,1725.03,view,13,Yes
16189515,maxwell,appliances,coffee_machine,15.42,view,7,No
26085398,bosch,appliances,vacuum,105.28,view,17,Yes
36726690,karya,accessories,bag,105.54,view,10,Yes
2095549,lg,appliances,washer,360.34,view,15,No
38038388,lg,electronics,tv,1028.14,view,10,Yes
34176356,adidas,apparel,keds,120.98,view,13,Yes
5848177,xiaomi,electronics,smartphone,133.49,view,14,Yes
27668741,samsung,electronics,smartphone,172.04,view,18,No
38989130,apple,electronics,smartphone,473.37,view,6,Yes
8985265,omron,medicine,tonometer,70.27,view,4,Yes
41410290,apple,electronics,smartphone,1878.04,view,6,No
5340166,huawei,electronics,smartphone,169.86,view,7,Yes
15913963,polaris,appliances,meat_grinder,54.06,view,3,Yes
40969024,xiaomi,electronics,smartphone,212.15,view,17,No
42124417,samsung,appliances,air_conditioner,339.75,view,16,No
10845334,acer,computers,notebook,771.45,view,11,Yes
5628855,oppo,electronics,smartphone,179.28,view,11,Yes
15175768,huawei,electronics,smartphone,111.7,view,13,No
6040036,bosch,appliances,vacuum,318.41,view,16,No
28756579,samsung,electronics,clocks,151.61,view,15,Yes
28022103,samsung,electronics,smartphone,727.35,view,5,No
18475619,ibox,auto,radar,84.43,view,15,Yes
297100,xiaomi,computers,notebook,643.49,view,7,Yes
8219505,hansa,appliances,dishwasher,360.34,view,11,No
12526722,xiaomi,electronics,smartphone,88.03,view,16,Yes
27833525,xiaomi,electronics,smartphone,136.17,view,1,Yes
31223625,apple,electronics,smartphone,696.03,view,10,Yes
11585011,xiaomi,electronics,smartphone,342.09,view,2,Yes
38731447,huawei,electronics,smartphone,106.57,view,20,Yes
27484566,xiaomi,electronics,smartphone,224.29,view,16,Yes
36112543,samsung,electronics,smartphone,279.08,view,23,Yes
29651306,acer,computers,notebook,437.57,view,8,Yes
37685023,janome,appliances,sewing_machine,107.75,view,5,Yes
16630073,nika,appliances,ironing_board,41.42,view,11,Yes
17119849,nike,apparel,keds,73.52,view,16,Yes
8858216,electrolux,appliances,water_heater,102.94,view,1,Yes
33953269,samsung,electronics,smartphone,643.23,view,10,No
42184409,ty,kids,toys,6.41,view,16,No
38172260,huawei,electronics,smartphone,165.0,view,12,No
19823097,philips,appliances,blender,123.51,view,13,Yes
25732408,samsung,electronics,tv,289.55,view,13,Yes
15444884,samsung,electronics,smartphone,180.16,view,16,Yes
37706693,samsung,electronics,tablet,128.42,view,5,Yes
37771569,ariston,appliances,water_heater,136.4,view,6,No
38782869,sony,electronics,tv,552.99,view,1,Yes
2160307,apple,electronics,smartphone,575.82,view,16,Yes
32503400,samsung,electronics,tablet,136.4,view,9,No
25722874,puma,apparel,keds,39.87,view,13,Yes
15289037,samsung,electronics,tv,424.41,view,14,Yes
30750075,respect,apparel,shoes,123.3,view,4,Yes
14104745,samsung,electronics,smartphone,250.89,view,17,No
27430661,samsung,electronics,tablet,235.38,view,16,No
24597025,lenovo,computers,notebook,303.48,view,17,Yes
31596877,riko,kids,carriage,321.67,view,15,Yes
16765626,hp,computers,notebook,488.79,view,12,Yes
5910238,sony,electronics,headphone,360.11,view,15,Yes
41599645,samsung,electronics,smartphone,900.64,view,8,No
41512756,stihl,construction,saw,185.08,view,7,Yes
22794605,casio,electronics,clocks,45.82,view,13,Yes
24619168,samsung,electronics,smartphone,249.86,view,17,No
22781512,samsung,electronics,tv,1157.56,view,13,Yes
2467329,respect,apparel,keds,66.67,view,2,Yes
